StatusMonth,Occupation,Score,n,maxsub,minsub
2024-11,263312 Telecommunications Network Engineer,95,1,45519.00091825231,45519.00091825231
2024-11,263312 Telecommunications Network Engineer,90,8,45493.9642957176,44908.70790008102
2024-11,263312 Telecommunications Network Engineer,85,1,44903.822963506944,44903.822963506944
2024-11,133211 Engineering Manager,90,1,45342.80340899306,45342.80340899306
2024-11,233213 Quantity Surveyor,75,82,45601.51473862269,44904.45339841435
2024-11,233213 Quantity Surveyor,70,19,45078.95038822917,44901.614160613426
2024-11,233213 Quantity Surveyor,80,53,45595.72465833333,44903.451779166666
2024-11,233213 Quantity Surveyor,90,3,45553.56587025463,45497.67037071759
2024-11,233213 Quantity Surveyor,85,19,45595.63958472222,44874.849750775466
2024-11,234599 Life Scientists nec,95,1,45340.60953353009,45340.60953353009
2024-11,234599 Life Scientists nec,90,3,45555.463606944446,44945.8453525463
2024-11,254422 Registered Nurse (Mental Health),75,18,45591.501895023146,45127.80878255787
2024-11,254422 Registered Nurse (Mental Health),80,2,45555.64316878472,45547.036546145835
2024-11,254422 Registered Nurse (Mental Health),90,1,45523.536124039354,45523.536124039354
2024-11,254422 Registered Nurse (Mental Health),85,1,45547.9196556713,45547.9196556713
2024-11,254422 Registered Nurse (Mental Health),100,1,45499.76166130787,45499.76166130787
2024-11,312211 Civil Engineering Draftsperson,75,297,45601.853178935184,44879.756213078705
2024-11,312211 Civil Engineering Draftsperson,70,41,45092.53255818287,44888.00276038195
2024-11,312211 Civil Engineering Draftsperson,80,126,45598.921268784725,44905.576713773145
2024-11,312211 Civil Engineering Draftsperson,95,2,45544.487269907404,45510.96987372685
2024-11,312211 Civil Engineering Draftsperson,90,6,45590.84134737268,45084.04673607639
2024-11,312211 Civil Engineering Draftsperson,85,25,45597.09530300926,45051.65936496528
2024-11,321212 Diesel Motor Mechanic,95,1,44911.72643792824,44911.72643792824
2024-11,234511 Life Scientist (General),95,3,45546.76256805556,45529.59803298611
2024-11,234511 Life Scientist (General),90,15,45562.611390011574,44950.74905787037
2024-11,234511 Life Scientist (General),100,2,45572.77275188657,45548.49124525463
2024-11,234511 Life Scientist (General),105,1,45570.4573818287,45570.4573818287
2024-11,254423 Registered Nurse (Perioperative),75,14,45603.3748457176,45279.74278267361
2024-11,254423 Registered Nurse (Perioperative),80,7,45593.628713969905,45273.516729016206
2024-11,254423 Registered Nurse (Perioperative),85,1,45580.70320902778,45580.70320902778
2024-11,233212 Geotechnical Engineer,75,13,45584.930668483794,44965.95618472222
2024-11,233212 Geotechnical Engineer,70,3,45058.75691600695,44986.998166550926
2024-11,233212 Geotechnical Engineer,80,11,45602.54266994213,44896.69147233796
2024-11,233212 Geotechnical Engineer,90,1,45553.532071875,45553.532071875
2024-11,233212 Geotechnical Engineer,85,1,45497.94292349537,45497.94292349537
2024-11,232212 Surveyor,90,1,45413.880641435186,45413.880641435186
2024-11,254499 Registered Nurses nec,75,404,45601.98662797453,45072.66507364583
2024-11,254499 Registered Nurses nec,70,4,45082.61168287037,45071.66662337963
2024-11,254499 Registered Nurses nec,80,80,45600.76722743055,45278.40962091435
2024-11,254499 Registered Nurses nec,90,2,45600.98729614583,45321.523676701385
2024-11,254499 Registered Nurses nec,85,21,45593.96181403935,45279.05301478009
2024-11,254499 Registered Nurses nec,105,1,45545.488619097225,45545.488619097225
2024-11,221113 Taxation Accountant,95,15,45598.6058221875,44953.584260497686
2024-11,221113 Taxation Accountant,90,111,45601.73492025463,44874.65495054398
2024-11,221113 Taxation Accountant,85,4,44910.578032060184,44904.8277752662
2024-11,221113 Taxation Accountant,100,3,45513.7900525463,45085.547739965274
2024-11,224512 Valuer,95,1,45092.507481712964,45092.507481712964
2024-11,224512 Valuer,90,2,45164.79245497685,45138.89572291667
2024-11,261311 Analyst Programmer,95,46,45602.68008668981,44949.00150868056
2024-11,261311 Analyst Programmer,90,162,45602.629799884264,44877.33730894676
2024-11,261311 Analyst Programmer,85,5,44907.671011770835,44883.63978923611
2024-11,261311 Analyst Programmer,100,2,45525.690018402776,45328.790100578706
2024-11,234516 Marine Biologist,90,3,45421.553224386575,45271.434365706016
2024-11,234516 Marine Biologist,100,1,45447.647194641206,45447.647194641206
2024-11,233215 Transport Engineer,75,20,45602.90386304398,44944.267090625
2024-11,233215 Transport Engineer,70,2,44958.83332604167,44928.08061149305
2024-11,233215 Transport Engineer,80,9,45601.550490740745,44888.88548244213
2024-11,233215 Transport Engineer,90,1,45596.883640011576,45596.883640011576
2024-11,233215 Transport Engineer,85,2,45600.83247025463,45464.81099375
2024-11,233214 Structural Engineer,75,49,45587.814962812496,44912.01927986111
2024-11,233214 Structural Engineer,70,5,45043.583764849536,44909.58733260417
2024-11,233214 Structural Engineer,80,17,45589.52584178241,44873.40867800926
2024-11,233214 Structural Engineer,90,4,45560.90524644676,45468.032328587964
2024-11,233214 Structural Engineer,85,13,45594.55438741898,45146.83246582176
2024-11,233611 Mining Engineer (excluding Petroleum),95,2,45148.71999116898,44893.81572766203
2024-11,233611 Mining Engineer (excluding Petroleum),90,8,45530.12257523148,44939.493852430554
2024-11,233611 Mining Engineer (excluding Petroleum),105,1,45524.81105069444,45524.81105069444
2024-11,254417 Registered Nurse (Disability and Rehabilitation),75,2,45582.257509918985,45401.490609340275
2024-11,254417 Registered Nurse (Disability and Rehabilitation),80,1,45373.805275,45373.805275
2024-11,261211 Multimedia Specialist,95,4,45589.00696747685,44876.656112268516
2024-11,261211 Multimedia Specialist,90,32,45601.50791990741,44905.844985185184
2024-11,261211 Multimedia Specialist,85,4,44914.99408726852,44876.715119560184
2024-11,263311 Telecommunications Engineer,95,7,45576.492980173614,44963.93905335648
2024-11,263311 Telecommunications Engineer,90,50,45544.89013295139,44903.479296261576
2024-11,263311 Telecommunications Engineer,85,3,44911.62148221065,44875.559760219905
2024-11,322313 Welder (First Class),75,17,45590.46388981481,45145.46055300926
2024-11,322313 Welder (First Class),70,4,45082.633439386576,45023.54712916667
2024-11,322313 Welder (First Class),80,7,45594.559389270835,44993.7429
2024-11,322313 Welder (First Class),85,5,45516.86374560185,45180.50426608796
2024-11,234912 Metallurgist,90,3,45354.910930439815,44972.72480034722
2024-11,234912 Metallurgist,100,1,45502.54382222222,45502.54382222222
2024-11,232214 Other Spatial Scientist,95,1,45357.638818402775,45357.638818402775
2024-11,232214 Other Spatial Scientist,90,16,45458.62131504629,44966.89461203704
2024-11,133111 Construction Project Manager,75,254,45602.88380509259,44904.404091516204
2024-11,133111 Construction Project Manager,70,36,45090.9776403588,44883.0993440625
2024-11,133111 Construction Project Manager,80,90,45601.74207704861,44908.6633650463
2024-11,133111 Construction Project Manager,85,30,45602.55878417824,44953.083281134255
2024-11,133111 Construction Project Manager,100,1,45499.748271909724,45499.748271909724
2024-11,253111 General Practitioner,75,47,45597.7773224537,45145.80953452546
2024-11,253111 General Practitioner,80,36,45603.36962716435,45314.425912349536
2024-11,253111 General Practitioner,90,3,45543.88872141203,45510.06246137731
2024-11,253111 General Practitioner,85,15,45596.959355706014,45483.769189004626
2024-11,253111 General Practitioner,110,1,45518.32723009259,45518.32723009259
2024-11,234313 Environmental Research Scientist,95,2,45582.95455069444,45429.746469756945
2024-11,234313 Environmental Research Scientist,90,4,45560.0976559375,45008.76753457176
2024-11,233911 Aeronautical Engineer,95,1,45528.148555555556,45528.148555555556
2024-11,233911 Aeronautical Engineer,90,14,45536.98160575231,44873.44698318287
2024-11,233911 Aeronautical Engineer,85,2,44884.90634378472,44878.45436924769
2024-11,233911 Aeronautical Engineer,100,1,45601.852377233794,45601.852377233794
2024-11,234112 Agricultural Scientist,95,2,45576.45447175926,45359.9058352662
2024-11,234112 Agricultural Scientist,90,14,45573.59640555555,44913.815383877314
2024-11,234112 Agricultural Scientist,100,2,45560.1273212963,45140.987646608795
2024-11,234113 Forester,90,3,45348.6940172801,44966.01397260417
2024-11,234113 Forester,105,1,45566.24058680556,45566.24058680556
2024-11,313213 Telecommunications Network Planner,90,2,45260.82703298611,45117.4665815162
2024-11,331212 Carpenter,65,9,45540.81551508102,45451.81206898148
2024-11,331212 Carpenter,75,21,45603.35024988426,45460.75222106482
2024-11,331212 Carpenter,70,46,45601.84134267361,45267.71393503472
2024-11,331212 Carpenter,80,9,45579.74984950232,45190.48699236111
2024-11,331212 Carpenter,90,1,45583.81348603009,45583.81348603009
2024-11,331212 Carpenter,85,3,45575.69960535879,45476.73656689815
2024-11,272511 Social Worker,75,69,45600.52833796296,45093.64674059028
2024-11,272511 Social Worker,70,1,45079.73170443287,45079.73170443287
2024-11,272511 Social Worker,80,32,45600.73809980324,45140.01493903935
2024-11,272511 Social Worker,90,3,45570.16746805556,45428.258286840275
2024-11,272511 Social Worker,85,17,45595.60819795139,45279.12284899306
2024-11,272511 Social Worker,100,1,45481.01169131944,45481.01169131944
2024-11,332211 Painting Trades Worker,65,9,45540.74193611111,45275.759105902776
2024-11,332211 Painting Trades Worker,75,14,45589.7848306713,45488.39388541666
2024-11,332211 Painting Trades Worker,70,32,45601.18988121528,45471.76711681713
2024-11,332211 Painting Trades Worker,80,2,45566.67947870371,45456.46178128472
2024-11,332211 Painting Trades Worker,90,3,45562.632712349536,45502.453611689816
2024-11,233612 Petroleum Engineer,90,15,45513.94179305556,44965.79636388889
2024-11,233612 Petroleum Engineer,85,2,44914.68778252315,44890.816122337965
2024-11,252111 Chiropractor,75,3,45569.480367048614,45330.58917947917
2024-11,252111 Chiropractor,80,1,45280.9014196412,45280.9014196412
2024-11,313212 Telecommunications Field Engineer,90,1,45569.78521623842,45569.78521623842
2024-11,313212 Telecommunications Field Engineer,85,1,44902.7232528125,44902.7232528125
2024-11,233915 Environmental Engineer,90,16,45546.652865428245,45003.73246883102
2024-11,233915 Environmental Engineer,85,1,44914.76478521991,44914.76478521991
2024-11,394111 Cabinetmaker,75,2,45590.70521114583,45570.9387431713
2024-11,394111 Cabinetmaker,70,3,45593.599464733794,45574.77641689815
2024-11,394111 Cabinetmaker,85,2,45531.80188425926,45531.71987372685
2024-11,254415 Registered Nurse (Critical Care and Emergency),75,53,45603.08326883102,45128.829247835645
2024-11,254415 Registered Nurse (Critical Care and Emergency),70,1,45083.70300381944,45083.70300381944
2024-11,254415 Registered Nurse (Critical Care and Emergency),80,9,45562.49672630787,45296.90430833333
2024-11,254415 Registered Nurse (Critical Care and Emergency),85,1,45291.98656211806,45291.98656211806
2024-11,224311 Economist,90,11,45412.03899197916,44958.66633278935
2024-11,234514 Biotechnologist,95,2,45051.88436739583,45051.58936273148
2024-11,234514 Biotechnologist,90,21,45583.59232357639,44908.49612769676
2024-11,234514 Biotechnologist,100,1,45592.08866195602,45592.08866195602
2024-11,234514 Biotechnologist,105,1,45354.71300520834,45354.71300520834
2024-11,331111 Bricklayer,65,3,45533.31048518518,45456.60924903935
2024-11,331111 Bricklayer,75,1,45493.00949293982,45493.00949293982
2024-11,331111 Bricklayer,70,1,45456.89096079861,45456.89096079861
2024-11,331111 Bricklayer,90,1,45483.372393287034,45483.372393287034
2024-11,139912 Environmental Manager,95,3,45365.8388028125,44906.83087457176
2024-11,139912 Environmental Manager,90,3,45583.03415494213,45122.709445520835
2024-11,233511 Industrial Engineer,95,4,45546.458392789355,44938.50739745371
2024-11,233511 Industrial Engineer,90,16,45585.85872982639,44991.66938846065
2024-11,233511 Industrial Engineer,85,1,44883.976796331015,44883.976796331015
2024-11,254412 Registered Nurse (Aged Care),75,50,45582.556987696764,45093.76447951389
2024-11,254412 Registered Nurse (Aged Care),70,1,45080.69817118056,45080.69817118056
2024-11,254412 Registered Nurse (Aged Care),80,10,45527.63405424768,45294.94807653935
2024-11,254412 Registered Nurse (Aged Care),90,1,45469.520135335646,45469.520135335646
2024-11,254412 Registered Nurse (Aged Care),85,2,45413.52630547454,45299.57483950231
2024-11,253999 Medical Practitioners nec,75,29,45569.51773460648,45188.01366049769
2024-11,253999 Medical Practitioners nec,80,28,45594.50357380787,45223.07093954861
2024-11,253999 Medical Practitioners nec,90,5,45601.296482060185,45535.43816484953
2024-11,253999 Medical Practitioners nec,85,8,45580.529991400464,45277.639753587966
2024-11,234412 Geophysicist,90,2,45553.470090891205,45421.99573707176
2024-11,224113 Statistician,95,3,45097.91003186343,45011.878116782405
2024-11,224113 Statistician,90,38,45580.94682052083,44953.44473688657
2024-11,341111 Electrician (General),65,4,45541.079125000004,45427.98862068287
2024-11,341111 Electrician (General),75,6,45562.93911709491,45475.551261608794
2024-11,341111 Electrician (General),70,4,45582.54738506945,45511.67569892361
2024-11,341111 Electrician (General),100,1,45563.28621493056,45563.28621493056
2024-11,252511 Physiotherapist,75,69,45600.96235543981,45015.69642056713
2024-11,252511 Physiotherapist,80,36,45600.936947835646,45241.85549042824
2024-11,252511 Physiotherapist,95,1,45602.68580694444,45602.68580694444
2024-11,252511 Physiotherapist,90,6,45582.77899806713,45540.71745755787
2024-11,252511 Physiotherapist,85,9,45586.489375543984,45324.731109988425
2024-11,251211 Medical Diagnostic Radiographer,75,14,45602.02690373843,45303.61201423611
2024-11,251211 Medical Diagnostic Radiographer,80,2,45601.18553888889,45294.536827696764
2024-11,251211 Medical Diagnostic Radiographer,85,3,45543.537820405094,45338.60805555555
2024-11,312212 Civil Engineering Technician,75,98,45601.99740555556,44904.84980964121
2024-11,312212 Civil Engineering Technician,70,11,45019.92848857639,44903.77683109954
2024-11,312212 Civil Engineering Technician,80,32,45574.98670616898,44904.71259545139
2024-11,312212 Civil Engineering Technician,95,1,45558.994527662035,45558.994527662035
2024-11,312212 Civil Engineering Technician,85,7,45596.47273961805,45274.5938934838
2024-11,253912 Emergency Medicine Specialist,75,6,45512.731931215276,45321.60701670139
2024-11,253912 Emergency Medicine Specialist,80,3,45449.96229618056,45429.99109070602
2024-11,253912 Emergency Medicine Specialist,85,1,45375.660120636574,45375.660120636574
2024-11,234312 Environmental Consultant,95,1,45571.9174212963,45571.9174212963
2024-11,234312 Environmental Consultant,90,10,45326.83342959491,44966.703302974536
2024-11,234312 Environmental Consultant,110,1,45555.61694528935,45555.61694528935
2024-11,234312 Environmental Consultant,100,1,45559.53297056713,45559.53297056713
2024-11,234517 Microbiologist,90,4,45437.59235543982,44904.97943912037
2024-11,322211 Sheetmetal Trades Worker,70,1,44908.75672056713,44908.75672056713
2024-11,232112 Landscape Architect,75,26,45596.68480158565,44965.97611157408
2024-11,232112 Landscape Architect,70,3,45085.902370104166,44932.16176137731
2024-11,232112 Landscape Architect,80,7,45574.81310505787,44965.65344760417
2024-11,232112 Landscape Architect,90,1,45456.878986655094,45456.878986655094
2024-11,232112 Landscape Architect,85,3,45601.67800150463,45356.807054895835
2024-11,252712 Speech Pathologist,75,10,45562.58102604167,45278.5610940162
2024-11,252712 Speech Pathologist,80,3,45474.69369421296,45282.56894336805
2024-11,252712 Speech Pathologist,85,1,45556.8002059375,45556.8002059375
2024-11,322311 Metal Fabricator,75,5,45574.441457291665,44967.94405640046
2024-11,322311 Metal Fabricator,80,2,45251.641468483795,44926.42811894676
2024-11,322311 Metal Fabricator,85,1,45188.88001400463,45188.88001400463
2024-11,234999 Natural and Physical Science Professionals nec,90,2,45454.54166342592,44998.93488796296
2024-11,234914 Physicist,90,4,45481.734355520835,45172.514362037036
2024-11,233112 Materials Engineer,95,2,45590.86223429398,45547.96889880787
2024-11,233112 Materials Engineer,90,14,45562.91198163194,44914.562570636575
2024-11,233112 Materials Engineer,85,1,44884.79845494213,44884.79845494213
2024-11,233112 Materials Engineer,100,1,45555.56535636574,45555.56535636574
2024-11,252411 Occupational Therapist,75,49,45592.52743298611,45132.77191542824
2024-11,252411 Occupational Therapist,80,22,45601.784893206015,45306.850164780095
2024-11,252411 Occupational Therapist,95,1,45575.66113356481,45575.66113356481
2024-11,252411 Occupational Therapist,90,3,45588.394769293984,45550.79763880787
2024-11,252411 Occupational Therapist,85,4,45581.74973174768,45541.82785408565
2024-11,234513 Biochemist,95,2,45571.92932769676,45458.3235533912
2024-11,234513 Biochemist,90,6,45566.72500413194,45038.51550934028
2024-11,234513 Biochemist,100,1,45596.612372337964,45596.612372337964
2024-11,234611 Medical Laboratory Scientist,75,37,45601.992944247686,45266.52661616898
2024-11,234611 Medical Laboratory Scientist,80,13,45601.57403819445,45308.75066547454
2024-11,234611 Medical Laboratory Scientist,90,2,45588.99312653935,45540.869815046295
2024-11,234611 Medical Laboratory Scientist,85,6,45602.81639788194,45433.88065150463
2024-11,241511 Special Needs Teacher,75,3,45527.51339375,45309.9887153588
2024-11,254425 Registered Nurse (Paediatrics),75,9,45567.62353819444,44887.762469560184
2024-11,254425 Registered Nurse (Paediatrics),70,1,45086.81897565972,45086.81897565972
2024-11,254425 Registered Nurse (Paediatrics),80,2,45394.210130671294,45335.40900760417
2024-11,254425 Registered Nurse (Paediatrics),95,1,45358.70922719907,45358.70922719907
2024-11,254425 Registered Nurse (Paediatrics),85,2,45569.03429471065,45296.68969166667
2024-11,234399 Environmental Scientists nec,90,1,45602.65278738426,45602.65278738426
2024-11,272399 Psychologists nec,75,12,45602.82354456019,45175.03022584491
2024-11,272399 Psychologists nec,80,5,45600.45442353009,45429.640995636575
2024-11,272399 Psychologists nec,90,1,45602.76085590278,45602.76085590278
2024-11,272399 Psychologists nec,85,6,45601.7931647338,45300.85757306713
2024-11,323214 Metal Machinist (First Class),90,1,44920.68568086805,44920.68568086805
2024-11,251912 Orthotist or Prosthetist,75,1,45369.856116469906,45369.856116469906
2024-11,331211 Carpenter and Joiner,75,1,45573.569719328705,45573.569719328705
2024-11,254111 Midwife,75,5,45599.69956130787,45444.80954618056
2024-11,254111 Midwife,80,4,45597.49789085648,45467.53171496528
2024-11,233916 Naval Architect,90,1,45413.83914293982,45413.83914293982
2024-11,252112 Osteopath,75,1,45511.04749293982,45511.04749293982
2024-11,334111 Plumber (General),65,2,45516.84079166667,45511.690620520836
2024-11,334111 Plumber (General),75,3,45601.953595520834,45583.213908715275
2024-11,334111 Plumber (General),70,2,45586.86643854166,45513.76625474537
2024-11,234413 Hydrogeologist,90,1,45563.70019394676,45563.70019394676
2024-11,254421 Registered Nurse (Medical Practice),75,1,45313.74132349537,45313.74132349537
2024-11,254421 Registered Nurse (Medical Practice),80,2,45589.977081481484,45534.87327149305
2024-11,254424 Registered Nurse (Surgical),75,28,45602.587006284724,45140.98148368056
2024-11,254424 Registered Nurse (Surgical),80,5,45597.647903125,45275.95971461805
2024-11,254424 Registered Nurse (Surgical),85,4,45584.355080208334,45369.7126065625
2024-11,399111 Boat Builder and Repairer,90,1,45146.69927523148,45146.69927523148
2024-11,333212 Solid Plasterer,75,1,45545.782437766204,45545.782437766204
2024-11,333411 Wall and Floor Tiler,65,3,45540.420583761574,45456.810014930554
2024-11,333411 Wall and Floor Tiler,75,1,45589.524031712965,45589.524031712965
2024-11,333411 Wall and Floor Tiler,70,5,45588.628245949076,45481.69082916666
2024-11,333411 Wall and Floor Tiler,80,2,45569.614875960644,45540.69600902778
2024-11,254414 Registered Nurse (Community Health),75,5,45580.98417561343,45371.68914216435
2024-11,254413 Registered Nurse (Child and Family Health),75,2,45477.90110679398,45414.22511921296
2024-11,254413 Registered Nurse (Child and Family Health),80,2,45552.99100771991,45513.695313344906
2024-11,252711 Audiologist,75,17,45582.91279976852,45224.688017824075
2024-11,252711 Audiologist,80,5,45524.694253043985,45348.35374417824
2024-11,252711 Audiologist,85,1,45540.68892511574,45540.68892511574
2024-11,313214 Telecommunications Technical Officer or Technologist,90,1,45468.90209892361,45468.90209892361
2024-11,253321 Paediatrician,75,1,45477.569320104165,45477.569320104165
2024-11,253917 Diagnostic and Interventional Radiologist,80,1,45322.52982152778,45322.52982152778
2024-11,253917 Diagnostic and Interventional Radiologist,85,1,45590.83571241898,45590.83571241898
2024-11,234913 Meteorologist,90,1,45226.46974799769,45226.46974799769
2024-11,211213 Musician (Instrumental),90,1,45142.56842989584,45142.56842989584
2024-11,234518 Zoologist,90,1,44926.946210104164,44926.946210104164
2024-11,253411 Psychiatrist,80,2,45593.71605740741,45449.90566130787
2024-11,251411 Optometrist,75,2,45567.50362931713,45279.95623553241
2024-11,251411 Optometrist,80,2,45570.54838622685,45545.48968032407
2024-11,253399 Specialist Physicians nec,80,1,45573.1538159375,45573.1538159375
2024-11,251214 Sonographer,75,2,45599.620712731485,45316.70384444445
2024-11,251214 Sonographer,80,1,45414.7309415162,45414.7309415162
2024-11,251214 Sonographer,85,2,45599.615402662035,45449.55094652778
2024-11,334112 Airconditioning and Mechanical Services Plumber,70,2,45587.7584584838,45568.92075315972
2024-11,334112 Airconditioning and Mechanical Services Plumber,90,1,45550.52391107639,45550.52391107639
2024-11,253318 Neurologist,75,1,45594.95177407407,45594.95177407407
2024-11,272311 Clinical Psychologist,75,1,45374.87400405093,45374.87400405093
2024-11,272311 Clinical Psychologist,90,1,45428.09190806713,45428.09190806713
2024-11,254411 Nurse Practitioner,100,1,45565.279126469904,45565.279126469904
2024-11,251212 Medical Radiation Therapist,75,1,45550.9762096412,45550.9762096412
2024-11,251212 Medical Radiation Therapist,80,1,45588.09280702546,45588.09280702546
2024-11,341113 Lift Mechanic,65,1,45490.84575451389,45490.84575451389
2024-11,252611 Podiatrist,75,4,45570.59990686343,45180.63682403935
2024-11,241599 Special Education Teachers nec,75,1,45359.31611693287,45359.31611693287
2024-11,241599 Special Education Teachers nec,80,1,45530.03513318287,45530.03513318287
2024-11,253311 Specialist Physician (General Medicine),75,1,45504.25149375,45504.25149375
2024-11,211112 Dancer or Choreographer,90,1,45069.569507673616,45069.569507673616
2024-11,253324 Thoracic Medicine Specialist,75,2,45586.91449884259,45429.055763344906
2024-11,253514 Orthopaedic Surgeon,75,1,45523.71625188657,45523.71625188657
2024-11,253514 Orthopaedic Surgeon,95,1,45587.86887160879,45587.86887160879
2025-11,241111 Early Childhood (Pre-primary School) Teacher,95,2,45938.65153001157,45695.11218052083
2025-11,241111 Early Childhood (Pre-primary School) Teacher,90,40,45974.02248634259,45368.92717283565
2025-11,241111 Early Childhood (Pre-primary School) Teacher,85,205,45900.0105809375,45265.49157303241
2025-11,234111 Agricultural Consultant,95,1,45667.69056577546,45667.69056577546
2025-11,234111 Agricultural Consultant,90,15,45970.542176469906,45263.97629575231
2025-11,234111 Agricultural Consultant,85,18,45879.79074976852,45260.71701790509
2025-11,234111 Agricultural Consultant,100,1,45712.990912650464,45712.990912650464
2025-11,254418 Registered Nurse (Medical),75,39,45757.5096915162,45280.451272488426
2025-11,254418 Registered Nurse (Medical),80,31,45964.51553417824,45305.724491354165
2025-11,254418 Registered Nurse (Medical),90,3,45922.70466484954,45709.5999863426
2025-11,254418 Registered Nurse (Medical),85,14,45970.06527982639,45531.49942862269
2025-11,234211 Chemist,95,2,45955.66573368055,45313.5172596875
2025-11,234211 Chemist,90,22,45970.774010532405,45281.12140737269
2025-11,234211 Chemist,85,29,45861.21333009259,45260.60541431713
2025-11,234211 Chemist,100,3,45957.6396025463,45893.465197337966
2025-11,234211 Chemist,105,2,45948.36118040509,45694.768561377314
2025-11,271311 Solicitor,95,2,45866.95121809028,45616.84644849537
2025-11,271311 Solicitor,90,73,45973.964816631946,45253.541134837964
2025-11,271311 Solicitor,85,88,45890.86603440972,45244.65981103009
2025-11,233111 Chemical Engineer,95,8,45973.95145821759,45352.9187497338
2025-11,233111 Chemical Engineer,90,50,45969.78391721065,45254.79771600694
2025-11,233111 Chemical Engineer,85,91,45890.978077280095,45243.84432427083
2025-11,233111 Chemical Engineer,100,1,45893.478396527775,45893.478396527775
2025-11,233111 Chemical Engineer,105,1,45310.53319876157,45310.53319876157
2025-11,312312 Electrical Engineering Technician,90,8,45523.70677222222,45270.692713888886
2025-11,312312 Electrical Engineering Technician,85,16,45891.77775115741,45246.84038657408
2025-11,323211 Fitter (General),85,2,45698.62254383102,45609.13899047454
2025-11,232111 Architect,90,22,45972.80052596065,45457.539776238424
2025-11,232111 Architect,85,45,45881.90403005787,45456.920466006944
2025-11,232111 Architect,110,1,45735.574209108796,45735.574209108796
2025-11,234212 Food Technologist,95,5,45973.528066666666,45735.469302743055
2025-11,234212 Food Technologist,90,28,45971.34084012732,45324.520177858794
2025-11,234212 Food Technologist,85,28,45852.94856145833,45249.97249085648
2025-11,234212 Food Technologist,105,1,45908.6392815162,45908.6392815162
2025-11,312311 Electrical Engineering Draftsperson,90,3,45733.63240744213,45621.47951979167
2025-11,312311 Electrical Engineering Draftsperson,85,2,45727.63569363426,45479.47486565972
2025-11,224711 Management Consultant,95,6,45946.41823043981,45477.47230949074
2025-11,224711 Management Consultant,90,49,45973.1183596875,45270.856306712965
2025-11,224711 Management Consultant,85,67,45891.92788981482,45252.95215046297
2025-11,234711 Veterinarian,95,3,45868.57209097222,45756.43379568287
2025-11,234711 Veterinarian,90,15,45952.09173792824,45313.597748645836
2025-11,234711 Veterinarian,85,33,45855.72118287037,45268.436250810184
2025-11,234711 Veterinarian,100,2,45924.803899502316,45635.33846987269
2025-11,241411 Secondary School Teacher,75,57,45743.70068695602,45261.05079001158
2025-11,241411 Secondary School Teacher,80,163,45974.25000512732,45274.55579100695
2025-11,241411 Secondary School Teacher,95,1,45960.89517716435,45960.89517716435
2025-11,241411 Secondary School Teacher,90,2,45952.55087071759,45428.54025972222
2025-11,241411 Secondary School Teacher,85,56,45972.998272488425,45271.53969297453
2025-11,241411 Secondary School Teacher,100,1,45903.45545390046,45903.45545390046
2025-11,134111 Child Care Centre Manager,75,1,45294.34077523148,45294.34077523148
2025-11,134111 Child Care Centre Manager,80,1,45546.53739297454,45546.53739297454
2025-11,224111 Actuary,95,1,45806.70549123843,45806.70549123843
2025-11,224111 Actuary,90,33,45957.69506828704,45251.626502743056
2025-11,224111 Actuary,85,31,45866.57433113426,45259.937858136575
2025-11,333111 Glazier,65,3,45944.81770327546,45643.76932688657
2025-11,333111 Glazier,75,1,45841.86281759259,45841.86281759259
2025-11,333111 Glazier,70,2,45644.75556076389,45643.77919424768
2025-11,263312 Telecommunications Network Engineer,95,3,45832.50546354167,45754.71345613426
2025-11,263312 Telecommunications Network Engineer,90,2,45648.94284221065,45637.49532248842
2025-11,133211 Engineering Manager,95,1,45974.06031049768,45974.06031049768
2025-11,133211 Engineering Manager,90,1,45944.74957855324,45944.74957855324
2025-11,133211 Engineering Manager,85,18,45887.660128854164,45257.94077569444
2025-11,234599 Life Scientists nec,95,5,45925.43563969908,45725.679394942126
2025-11,234599 Life Scientists nec,90,4,45966.7264715625,45790.67520829861
2025-11,234599 Life Scientists nec,85,7,45735.61595582176,45261.9650258912
2025-11,234599 Life Scientists nec,100,4,45934.473938738425,45733.52949811343
2025-11,254422 Registered Nurse (Mental Health),75,13,45744.50058325232,45343.43579340278
2025-11,254422 Registered Nurse (Mental Health),80,16,45972.621549421296,45281.58087253472
2025-11,254422 Registered Nurse (Mental Health),95,1,45799.91605806713,45799.91605806713
2025-11,254422 Registered Nurse (Mental Health),85,11,45957.98175894676,45377.603516550924
2025-11,312211 Civil Engineering Draftsperson,95,4,45970.03049262732,45755.35118510417
2025-11,312211 Civil Engineering Draftsperson,90,25,45971.66346658565,45544.487269907404
2025-11,312211 Civil Engineering Draftsperson,85,80,45883.61148892361,45324.768481631945
2025-11,234511 Life Scientist (General),95,4,45951.06503248843,45310.65737233796
2025-11,234511 Life Scientist (General),90,18,45971.83333221065,45306.54038730324
2025-11,234511 Life Scientist (General),85,17,45890.62325798611,45416.526704398144
2025-11,234511 Life Scientist (General),100,1,45873.49294525463,45873.49294525463
2025-11,234511 Life Scientist (General),105,2,45904.57031967593,45624.82408680556
2025-11,254423 Registered Nurse (Perioperative),75,28,45754.86353232639,45279.74278267361
2025-11,254423 Registered Nurse (Perioperative),80,14,45972.50254386574,45405.710744641205
