StatusMonth,OccGroup,Score,n,maxsub,minsub
2024-11,2347 Veterinarians,90,10,45585.82629479167,44966.71983703704
2024-11,2347 Veterinarians,85,1,44878.56690983796,44878.56690983796
2024-11,2347 Veterinarians,115,1,45515.70188105324,45515.70188105324
2024-11,2414 Secondary School Teachers,75,88,45600.97107280092,45093.496395636575
2024-11,2414 Secondary School Teachers,70,3,45090.41807384259,45072.77923619213
2024-11,2414 Secondary School Teachers,80,43,45596.806561192134,45160.18039332176
2024-11,2414 Secondary School Teachers,95,1,45580.63992554398,45580.63992554398
2024-11,2414 Secondary School Teachers,85,9,45597.544129050926,45418.57860841435
2024-11,1341 Child Care Centre Managers,75,1,45294.34077523148,45294.34077523148
2024-11,"2241 Actuaries, Mathematicians and Statisticians",95,5,45548.609021261575,44984.57574714121
2024-11,"2241 Actuaries, Mathematicians and Statisticians",90,66,45595.836411805554,44903.72909158565
2024-11,"2241 Actuaries, Mathematicians and Statisticians",85,1,44914.82247971065,44914.82247971065
2024-11,2421 University Lecturers and Tutors,95,14,45597.628570520836,44953.93450292824
2024-11,2421 University Lecturers and Tutors,90,71,45599.80580667824,44907.96818950232
2024-11,2421 University Lecturers and Tutors,100,4,45585.68975494213,45125.59575381945
2024-11,2633 Telecommunications Engineering Professionals,95,8,45576.492980173614,44963.93905335648
2024-11,2633 Telecommunications Engineering Professionals,90,58,45544.89013295139,44903.479296261576
2024-11,2633 Telecommunications Engineering Professionals,85,4,44911.62148221065,44875.559760219905
2024-11,1332 Engineering Managers,90,1,45342.80340899306,45342.80340899306
2024-11,3122 Civil Engineering Draftspersons and Technicians,75,395,45601.99740555556,44879.756213078705
2024-11,3122 Civil Engineering Draftspersons and Technicians,70,52,45092.53255818287,44888.00276038195
2024-11,3122 Civil Engineering Draftspersons and Technicians,80,158,45598.921268784725,44904.71259545139
2024-11,3122 Civil Engineering Draftspersons and Technicians,95,3,45558.994527662035,45510.96987372685
2024-11,3122 Civil Engineering Draftspersons and Technicians,90,6,45590.84134737268,45084.04673607639
2024-11,3122 Civil Engineering Draftspersons and Technicians,85,32,45597.09530300926,45051.65936496528
2024-11,1399 Other Specialist Managers,95,3,45365.8388028125,44906.83087457176
2024-11,1399 Other Specialist Managers,90,3,45583.03415494213,45122.709445520835
2024-11,2322 Cartographers and Surveyors,95,1,45357.638818402775,45357.638818402775
2024-11,2322 Cartographers and Surveyors,90,17,45458.62131504629,44966.89461203704
2024-11,2245 Land Economists and Valuers,95,1,45092.507481712964,45092.507481712964
2024-11,2245 Land Economists and Valuers,90,2,45164.79245497685,45138.89572291667
2024-11,2336 Mining Engineers,95,2,45148.71999116898,44893.81572766203
2024-11,2336 Mining Engineers,90,23,45530.12257523148,44939.493852430554
2024-11,2336 Mining Engineers,85,2,44914.68778252315,44890.816122337965
2024-11,2336 Mining Engineers,105,1,45524.81105069444,45524.81105069444
2024-11,2612 Multimedia Specialists and Web Developers,95,4,45589.00696747685,44876.656112268516
2024-11,2612 Multimedia Specialists and Web Developers,90,32,45601.50791990741,44905.844985185184
2024-11,2612 Multimedia Specialists and Web Developers,85,4,44914.99408726852,44876.715119560184
2024-11,3223 Structural Steel and Welding Trades Workers,75,22,45590.46388981481,44967.94405640046
2024-11,3223 Structural Steel and Welding Trades Workers,70,4,45082.633439386576,45023.54712916667
2024-11,3223 Structural Steel and Welding Trades Workers,80,9,45594.559389270835,44926.42811894676
2024-11,3223 Structural Steel and Welding Trades Workers,85,6,45516.86374560185,45180.50426608796
2024-11,2349 Other Natural and Physical Science Professionals,90,10,45481.734355520835,44972.72480034722
2024-11,2349 Other Natural and Physical Science Professionals,100,1,45502.54382222222,45502.54382222222
2024-11,1331 Construction Managers,75,254,45602.88380509259,44904.404091516204
2024-11,1331 Construction Managers,70,36,45090.9776403588,44883.0993440625
2024-11,1331 Construction Managers,80,90,45601.74207704861,44908.6633650463
2024-11,1331 Construction Managers,85,30,45602.55878417824,44953.083281134255
2024-11,1331 Construction Managers,100,1,45499.748271909724,45499.748271909724
2024-11,2343 Environmental Scientists,95,3,45582.95455069444,45429.746469756945
2024-11,2343 Environmental Scientists,90,15,45602.65278738426,44966.703302974536
2024-11,2343 Environmental Scientists,110,1,45555.61694528935,45555.61694528935
2024-11,2343 Environmental Scientists,100,1,45559.53297056713,45559.53297056713
2024-11,3132 Telecommunications Technical Specialists,90,4,45569.78521623842,45117.4665815162
2024-11,3132 Telecommunications Technical Specialists,85,1,44902.7232528125,44902.7232528125
2024-11,3312 Carpenters and Joiners,65,9,45540.81551508102,45451.81206898148
2024-11,3312 Carpenters and Joiners,75,22,45603.35024988426,45460.75222106482
2024-11,3312 Carpenters and Joiners,70,46,45601.84134267361,45267.71393503472
2024-11,3312 Carpenters and Joiners,80,9,45579.74984950232,45190.48699236111
2024-11,3312 Carpenters and Joiners,90,1,45583.81348603009,45583.81348603009
2024-11,3312 Carpenters and Joiners,85,3,45575.69960535879,45476.73656689815
2024-11,2725 Social Workers,75,69,45600.52833796296,45093.64674059028
2024-11,2725 Social Workers,70,1,45079.73170443287,45079.73170443287
2024-11,2725 Social Workers,80,32,45600.73809980324,45140.01493903935
2024-11,2725 Social Workers,90,3,45570.16746805556,45428.258286840275
2024-11,2725 Social Workers,85,17,45595.60819795139,45279.12284899306
2024-11,2725 Social Workers,100,1,45481.01169131944,45481.01169131944
2024-11,3322 Painting Trades Workers,65,9,45540.74193611111,45275.759105902776
2024-11,3322 Painting Trades Workers,75,14,45589.7848306713,45488.39388541666
2024-11,3322 Painting Trades Workers,70,32,45601.18988121528,45471.76711681713
2024-11,3322 Painting Trades Workers,80,2,45566.67947870371,45456.46178128472
2024-11,3322 Painting Trades Workers,90,3,45562.632712349536,45502.453611689816
2024-11,2521 Chiropractors and Osteopaths,75,4,45569.480367048614,45330.58917947917
2024-11,2521 Chiropractors and Osteopaths,80,1,45280.9014196412,45280.9014196412
2024-11,3941 Cabinetmakers,75,2,45590.70521114583,45570.9387431713
2024-11,3941 Cabinetmakers,70,3,45593.599464733794,45574.77641689815
2024-11,3941 Cabinetmakers,85,2,45531.80188425926,45531.71987372685
2024-11,2243 Economists,90,11,45412.03899197916,44958.66633278935
2024-11,3311 Bricklayers and Stonemasons,65,3,45533.31048518518,45456.60924903935
2024-11,3311 Bricklayers and Stonemasons,75,1,45493.00949293982,45493.00949293982
2024-11,3311 Bricklayers and Stonemasons,70,1,45456.89096079861,45456.89096079861
2024-11,3311 Bricklayers and Stonemasons,90,1,45483.372393287034,45483.372393287034
2024-11,2539 Other Medical Practitioners,75,35,45569.51773460648,45188.01366049769
2024-11,2539 Other Medical Practitioners,80,32,45594.50357380787,45223.07093954861
2024-11,2539 Other Medical Practitioners,90,5,45601.296482060185,45535.43816484953
2024-11,2539 Other Medical Practitioners,85,10,45590.83571241898,45277.639753587966
2024-11,3411 Electricians,65,5,45541.079125000004,45427.98862068287
2024-11,3411 Electricians,75,6,45562.93911709491,45475.551261608794
2024-11,3411 Electricians,70,4,45582.54738506945,45511.67569892361
2024-11,3411 Electricians,100,1,45563.28621493056,45563.28621493056
2024-11,2525 Physiotherapists,75,69,45600.96235543981,45015.69642056713
2024-11,2525 Physiotherapists,80,36,45600.936947835646,45241.85549042824
2024-11,2525 Physiotherapists,95,1,45602.68580694444,45602.68580694444
2024-11,2525 Physiotherapists,90,6,45582.77899806713,45540.71745755787
2024-11,2525 Physiotherapists,85,9,45586.489375543984,45324.731109988425
2024-11,2512 Medical Imaging Professionals,75,17,45602.02690373843,45303.61201423611
2024-11,2512 Medical Imaging Professionals,80,4,45601.18553888889,45294.536827696764
2024-11,2512 Medical Imaging Professionals,85,5,45599.615402662035,45338.60805555555
2024-11,3222 Sheetmetal Trades Workers,70,1,44908.75672056713,44908.75672056713
2024-11,2527 Speech Professionals and Audiologists,75,27,45582.91279976852,45224.688017824075
2024-11,2527 Speech Professionals and Audiologists,80,8,45524.694253043985,45282.56894336805
2024-11,2527 Speech Professionals and Audiologists,85,2,45556.8002059375,45540.68892511574
2024-11,2524 Occupational Therapists,75,49,45592.52743298611,45132.77191542824
2024-11,2524 Occupational Therapists,80,22,45601.784893206015,45306.850164780095
2024-11,2524 Occupational Therapists,95,1,45575.66113356481,45575.66113356481
2024-11,2524 Occupational Therapists,90,3,45588.394769293984,45550.79763880787
2024-11,2524 Occupational Therapists,85,4,45581.74973174768,45541.82785408565
2024-11,2519 Other Health Diagnostic and Promotion Professionals,75,1,45369.856116469906,45369.856116469906
2024-11,2346 Medical Laboratory Scientists,75,37,45601.992944247686,45266.52661616898
2024-11,2346 Medical Laboratory Scientists,80,13,45601.57403819445,45308.75066547454
2024-11,2346 Medical Laboratory Scientists,90,2,45588.99312653935,45540.869815046295
2024-11,2346 Medical Laboratory Scientists,85,6,45602.81639788194,45433.88065150463
2024-11,2415 Special Education Teachers,75,4,45527.51339375,45309.9887153588
2024-11,2415 Special Education Teachers,80,1,45530.03513318287,45530.03513318287
2024-11,2723 Psychologists,75,13,45602.82354456019,45175.03022584491
2024-11,2723 Psychologists,80,5,45600.45442353009,45429.640995636575
2024-11,2723 Psychologists,90,2,45602.76085590278,45428.09190806713
2024-11,2723 Psychologists,85,6,45601.7931647338,45300.85757306713
2024-11,2541 Midwives,75,5,45599.69956130787,45444.80954618056
2024-11,2541 Midwives,80,4,45597.49789085648,45467.53171496528
2024-11,3341 Plumbers,65,2,45516.84079166667,45511.690620520836
2024-11,3341 Plumbers,75,3,45601.953595520834,45583.213908715275
2024-11,3341 Plumbers,70,4,45587.7584584838,45513.76625474537
2024-11,3341 Plumbers,90,1,45550.52391107639,45550.52391107639
2024-11,3991 Boat Builders and Shipwrights,90,1,45146.69927523148,45146.69927523148
2024-11,2533 Internal Medicine Specialists,75,5,45594.95177407407,45429.055763344906
2024-11,2533 Internal Medicine Specialists,80,1,45573.1538159375,45573.1538159375
2024-11,3332 Plasterers,75,1,45545.782437766204,45545.782437766204
2024-11,3334 Wall and Floor Tilers,65,3,45540.420583761574,45456.810014930554
2024-11,3334 Wall and Floor Tilers,75,1,45589.524031712965,45589.524031712965
2024-11,3334 Wall and Floor Tilers,70,5,45588.628245949076,45481.69082916666
2024-11,3334 Wall and Floor Tilers,80,2,45569.614875960644,45540.69600902778
2024-11,2112 Music Professionals,90,1,45142.56842989584,45142.56842989584
2024-11,2534 Psychiatrists,80,2,45593.71605740741,45449.90566130787
2024-11,2514 Optometrists and Orthoptists,75,2,45567.50362931713,45279.95623553241
2024-11,2514 Optometrists and Orthoptists,80,2,45570.54838622685,45545.48968032407
2024-11,2535 Surgeons,75,1,45523.71625188657,45523.71625188657
2024-11,2535 Surgeons,95,1,45587.86887160879,45587.86887160879
2024-11,2526 Podiatrists,75,4,45570.59990686343,45180.63682403935
2024-11,"2111 Actors, Dancers and Other Entertainers",90,1,45069.569507673616,45069.569507673616
2025-11,2411 Early Childhood (Pre-primary School) Teachers,95,2,45938.65153001157,45695.11218052083
2025-11,2411 Early Childhood (Pre-primary School) Teachers,90,40,45974.02248634259,45368.92717283565
2025-11,2411 Early Childhood (Pre-primary School) Teachers,85,205,45900.0105809375,45265.49157303241
2025-11,2344 Geologists Geophysicists and Hydrogeologists,90,2,45856.004303622685,45663.9125653588
2025-11,2344 Geologists Geophysicists and Hydrogeologists,85,2,45540.63637334491,45374.890254513884
2025-11,2345 Life Scientists,95,19,45956.545256944446,45310.65737233796
2025-11,2345 Life Scientists,90,54,45971.83333221065,45271.434365706016
2025-11,2345 Life Scientists,85,67,45892.88393024306,45249.61850517361
2025-11,2345 Life Scientists,110,1,45913.63348217592,45913.63348217592
2025-11,2345 Life Scientists,100,9,45958.54310616898,45731.90676119213
2025-11,2345 Life Scientists,105,3,45904.57031967593,45624.82408680556
2025-11,2341 Agricultural and Forestry Scientists,95,5,45954.692678506945,45667.69056577546
2025-11,2341 Agricultural and Forestry Scientists,90,33,45972.05605092592,45263.97629575231
2025-11,2341 Agricultural and Forestry Scientists,85,28,45879.79074976852,45260.71701790509
2025-11,2341 Agricultural and Forestry Scientists,100,1,45712.990912650464,45712.990912650464
2025-11,2341 Agricultural and Forestry Scientists,105,1,45922.894841284724,45922.894841284724
2025-11,2544 Registered Nurses,75,634,45757.5096915162,45247.66088984954
2025-11,2544 Registered Nurses,80,539,45974.30711519676,45264.47664328704
2025-11,2544 Registered Nurses,95,2,45799.91605806713,45627.512292708336
2025-11,2544 Registered Nurses,90,25,45973.98705466435,45316.7338409375
2025-11,2544 Registered Nurses,85,176,45974.30210393519,45310.79975150463
2025-11,2544 Registered Nurses,100,1,45724.94930605324,45724.94930605324
2025-11,3232 Metal Fitters and Machinists,85,2,45698.62254383102,45609.13899047454
2025-11,"2342 Chemists, and Food and Wine Scientists",95,7,45973.528066666666,45313.5172596875
2025-11,"2342 Chemists, and Food and Wine Scientists",90,50,45971.34084012732,45281.12140737269
2025-11,"2342 Chemists, and Food and Wine Scientists",85,57,45861.21333009259,45249.97249085648
2025-11,"2342 Chemists, and Food and Wine Scientists",100,3,45957.6396025463,45893.465197337966
2025-11,"2342 Chemists, and Food and Wine Scientists",105,3,45948.36118040509,45694.768561377314
2025-11,2713 Solicitors,95,2,45866.95121809028,45616.84644849537
2025-11,2713 Solicitors,90,73,45973.964816631946,45253.541134837964
2025-11,2713 Solicitors,85,88,45890.86603440972,45244.65981103009
2025-11,2331 Chemical and Materials Engineers,95,12,45973.95145821759,45328.580262268515
2025-11,2331 Chemical and Materials Engineers,90,57,45969.78391721065,45254.79771600694
2025-11,2331 Chemical and Materials Engineers,85,106,45890.978077280095,45243.84432427083
2025-11,2331 Chemical and Materials Engineers,100,2,45893.478396527775,45538.667777662034
2025-11,2331 Chemical and Materials Engineers,105,1,45310.53319876157,45310.53319876157
2025-11,3123 Electrical Engineering Draftspersons and Technicians,90,11,45733.63240744213,45270.692713888886
2025-11,3123 Electrical Engineering Draftspersons and Technicians,85,18,45891.77775115741,45246.84038657408
2025-11,2321 Architects and Landscape Architects,90,30,45972.80052596065,45457.539776238424
2025-11,2321 Architects and Landscape Architects,85,53,45881.90403005787,45456.920466006944
2025-11,2321 Architects and Landscape Architects,110,1,45735.574209108796,45735.574209108796
2025-11,2531 General Practitioners and Resident Medical officers,75,27,45757.98289980324,45274.8320159375
2025-11,2531 General Practitioners and Resident Medical officers,80,69,45973.79520934028,45341.97944340278
2025-11,2531 General Practitioners and Resident Medical officers,95,1,45337.456672685184,45337.456672685184
2025-11,2531 General Practitioners and Resident Medical officers,90,14,45970.10821334491,45308.58739027778
2025-11,2531 General Practitioners and Resident Medical officers,85,29,45973.68137534722,45579.49883607639
2025-11,2247 Management and Organisation Analysts,95,6,45946.41823043981,45477.47230949074
2025-11,2247 Management and Organisation Analysts,90,49,45973.1183596875,45270.856306712965
2025-11,2247 Management and Organisation Analysts,85,67,45891.92788981482,45252.95215046297
2025-11,2347 Veterinarians,95,3,45868.57209097222,45756.43379568287
2025-11,2347 Veterinarians,90,15,45952.09173792824,45313.597748645836
2025-11,2347 Veterinarians,85,33,45855.72118287037,45268.436250810184
2025-11,2347 Veterinarians,100,2,45924.803899502316,45635.33846987269
2025-11,2414 Secondary School Teachers,75,57,45743.70068695602,45261.05079001158
2025-11,2414 Secondary School Teachers,80,163,45974.25000512732,45274.55579100695
2025-11,2414 Secondary School Teachers,95,1,45960.89517716435,45960.89517716435
2025-11,2414 Secondary School Teachers,90,2,45952.55087071759,45428.54025972222
2025-11,2414 Secondary School Teachers,85,56,45972.998272488425,45271.53969297453
2025-11,2414 Secondary School Teachers,100,1,45903.45545390046,45903.45545390046
2025-11,1341 Child Care Centre Managers,75,1,45294.34077523148,45294.34077523148
2025-11,1341 Child Care Centre Managers,80,1,45546.53739297454,45546.53739297454
2025-11,"2241 Actuaries, Mathematicians and Statisticians",95,10,45972.66390636574,45324.62799278935
2025-11,"2241 Actuaries, Mathematicians and Statisticians",90,98,45973.987366898145,45251.626502743056
2025-11,"2241 Actuaries, Mathematicians and Statisticians",85,79,45884.51782407407,45244.56894212963
2025-11,"2241 Actuaries, Mathematicians and Statisticians",100,1,45644.70237283565,45644.70237283565
2025-11,3331 Glaziers,65,3,45944.81770327546,45643.76932688657
2025-11,3331 Glaziers,75,1,45841.86281759259,45841.86281759259
2025-11,3331 Glaziers,70,2,45644.75556076389,45643.77919424768
2025-11,2633 Telecommunications Engineering Professionals,95,17,45970.40670740741,45265.79405590278
2025-11,2633 Telecommunications Engineering Professionals,90,9,45648.94284221065,45264.59055628472
2025-11,2633 Telecommunications Engineering Professionals,100,3,45973.84110127315,45783.82340949074
2025-11,1332 Engineering Managers,95,1,45974.06031049768,45974.06031049768
2025-11,1332 Engineering Managers,90,1,45944.74957855324,45944.74957855324
2025-11,1332 Engineering Managers,85,18,45887.660128854164,45257.94077569444
2025-11,3122 Civil Engineering Draftspersons and Technicians,95,6,45970.03049262732,45755.35118510417
2025-11,3122 Civil Engineering Draftspersons and Technicians,90,39,45971.66346658565,45544.487269907404
2025-11,3122 Civil Engineering Draftspersons and Technicians,85,128,45886.987524421296,45270.50971813657
2025-11,1399 Other Specialist Managers,95,2,45833.43223788195,45408.46118329861
2025-11,1399 Other Specialist Managers,90,7,45890.54717924769,45296.65903700232
2025-11,1399 Other Specialist Managers,85,7,45833.02720917824,45392.19545917824
2025-11,2322 Cartographers and Surveyors,95,3,45910.781241516204,45711.663990706016
2025-11,2322 Cartographers and Surveyors,90,10,45923.66373472222,45317.68070478009
2025-11,2322 Cartographers and Surveyors,85,18,45891.36808626157,45273.77473020833
2025-11,2322 Cartographers and Surveyors,100,1,45968.68935390047,45968.68935390047
2025-11,2245 Land Economists and Valuers,90,2,45916.87189135417,45441.780329710644
2025-11,2245 Land Economists and Valuers,85,16,45880.9907127662,45309.029567708334
2025-11,2336 Mining Engineers,95,2,45505.97181142361,45359.860930208335
2025-11,2336 Mining Engineers,90,14,45972.48868275463,45402.65816716435
2025-11,2336 Mining Engineers,85,22,45877.524800150466,45332.73299675926
2025-11,2336 Mining Engineers,100,1,45950.79413329861,45950.79413329861
2025-11,2612 Multimedia Specialists and Web Developers,95,19,45968.54224108796,45418.83884586806
2025-11,2612 Multimedia Specialists and Web Developers,90,14,45651.88007962963,45281.05077901621
2025-11,2612 Multimedia Specialists and Web Developers,100,1,45761.84198935185,45761.84198935185
2025-11,3223 Structural Steel and Welding Trades Workers,95,1,45516.72042855324,45516.72042855324
2025-11,3223 Structural Steel and Welding Trades Workers,90,1,45583.62214806713,45583.62214806713
2025-11,3223 Structural Steel and Welding Trades Workers,85,5,45813.74701508102,45608.68929001158
2025-11,2349 Other Natural and Physical Science Professionals,95,4,45908.24270697917,45513.590466284724
2025-11,2349 Other Natural and Physical Science Professionals,90,8,45969.71704212963,45352.466177696755
2025-11,2349 Other Natural and Physical Science Professionals,85,11,45849.79118194444,45294.97989459491
2025-11,2349 Other Natural and Physical Science Professionals,115,1,45749.01573414352,45749.01573414352
2025-11,1331 Construction Managers,95,3,45974.19406061343,45637.9358900463
2025-11,1331 Construction Managers,90,18,45971.71323440972,45543.06038761574
2025-11,1331 Construction Managers,85,57,45891.05113232639,45455.606253391205
2025-11,2343 Environmental Scientists,95,16,45968.526850462964,45541.646065243054
2025-11,2343 Environmental Scientists,90,42,45953.410434641206,45306.69209725694
2025-11,2343 Environmental Scientists,85,38,45891.919923298614,45244.49838822917
2025-11,2343 Environmental Scientists,100,1,45715.76190520833,45715.76190520833
2025-11,2711 Barristers,90,2,45944.44963376157,45603.4515420949
2025-11,3132 Telecommunications Technical Specialists,95,2,45832.71142523148,45669.84200590278
2025-11,3132 Telecommunications Technical Specialists,90,2,45660.839062847226,45260.82703298611
2025-11,3312 Carpenters and Joiners,65,140,45965.82505706018,45334.624536655094
2025-11,3312 Carpenters and Joiners,75,42,45973.65630065972,45545.49827581018
2025-11,3312 Carpenters and Joiners,70,120,45973.92267369213,45512.67366871527
2025-11,3312 Carpenters and Joiners,80,27,45974.082074618054,45600.75397346065
2025-11,3312 Carpenters and Joiners,90,1,45971.73931597222,45971.73931597222
2025-11,3312 Carpenters and Joiners,85,3,45974.312135451386,45708.64785825231
2025-11,2725 Social Workers,75,44,45730.6878181713,45282.013521875
2025-11,2725 Social Workers,80,161,45974.33892376158,45271.56146103009
2025-11,2725 Social Workers,95,1,45742.70560836806,45742.70560836806
2025-11,2725 Social Workers,90,16,45974.34764583333,45334.51604768519
2025-11,2725 Social Workers,85,62,45973.87497653935,45337.67771377315
2025-11,3322 Painting Trades Workers,75,39,45973.88616855324,45605.85498877315
2025-11,3322 Painting Trades Workers,70,35,45842.74554533565,45503.695099965276
2025-11,3322 Painting Trades Workers,80,13,45973.46816982639,45644.833643784725
2025-11,3322 Painting Trades Workers,90,1,45939.90017612268,45939.90017612268
2025-11,3322 Painting Trades Workers,85,2,45847.725524340276,45712.506489155094
2025-11,3423 Electronics Trades Workers,90,1,45873.88434679398,45873.88434679398
2025-11,3423 Electronics Trades Workers,85,7,45781.661775960645,45320.82213842592
2025-11,3423 Electronics Trades Workers,110,1,45734.61622777778,45734.61622777778
2025-11,2521 Chiropractors and Osteopaths,85,1,45867.53747369213,45867.53747369213
2025-11,2243 Economists,95,1,45433.70388645833,45433.70388645833
2025-11,2243 Economists,90,6,45932.48218943287,45514.81815613426
2025-11,2243 Economists,85,13,45869.14924236111,45246.666166469906
2025-11,3311 Bricklayers and Stonemasons,65,23,45968.55985810185,45540.79769166667
2025-11,3311 Bricklayers and Stonemasons,75,7,45955.79359822917,45512.74914753472
2025-11,3311 Bricklayers and Stonemasons,70,10,45968.696819363424,45603.438350462966
2025-11,3311 Bricklayers and Stonemasons,80,1,45944.90259189815,45944.90259189815
2025-11,3311 Bricklayers and Stonemasons,90,1,45709.42906616898,45709.42906616898
2025-11,3311 Bricklayers and Stonemasons,85,1,45953.97997728009,45953.97997728009
2025-11,1342 Health and Welfare Services Managers,90,2,45551.82320277778,45540.58291412037
2025-11,1342 Health and Welfare Services Managers,85,1,45783.5596653588,45783.5596653588
2025-11,2539 Other Medical Practitioners,75,18,45754.5037033912,45313.13687079861
2025-11,2539 Other Medical Practitioners,80,61,45973.859961145834,45512.731931215276
2025-11,2539 Other Medical Practitioners,95,2,45934.47445601852,45921.71406570602
2025-11,2539 Other Medical Practitioners,90,10,45952.07046952546,45543.69025709491
2025-11,2539 Other Medical Practitioners,85,29,45972.978645717594,45604.69557696759
2025-11,3411 Electricians,65,23,45966.329036111114,45541.77373059028
2025-11,3411 Electricians,75,14,45972.746708715276,45561.671743900464
2025-11,3411 Electricians,70,15,45973.41067291667,45631.80063672454
2025-11,3411 Electricians,80,4,45972.80486936343,45881.86709140046
2025-11,2525 Physiotherapists,75,44,45742.81631728009,45299.66519085648
2025-11,2525 Physiotherapists,80,51,45973.911720219905,45324.80223622685
2025-11,2525 Physiotherapists,90,4,45972.85564313657,45564.926595868055
2025-11,2525 Physiotherapists,85,17,45971.62074424769,45438.64629806713
2025-11,2512 Medical Imaging Professionals,75,17,45729.61079502315,45295.50095381944
2025-11,2512 Medical Imaging Professionals,80,12,45936.85147260417,45456.50023761574
2025-11,2512 Medical Imaging Professionals,95,4,45783.43756238426,45298.82767384259
2025-11,2512 Medical Imaging Professionals,90,7,45935.742057986114,45776.94477048611
2025-11,2512 Medical Imaging Professionals,85,10,45894.38415528935,45649.79967662037
2025-11,"4523 Sports Coaches, Instructors and Officials",90,1,45821.54528052083,45821.54528052083
2025-11,"4523 Sports Coaches, Instructors and Officials",85,1,45640.865422916664,45640.865422916664
2025-11,2527 Speech Professionals and Audiologists,75,15,45749.923555127316,45334.65168753472
2025-11,2527 Speech Professionals and Audiologists,80,10,45974.0917465625,45344.90144771991
2025-11,2527 Speech Professionals and Audiologists,90,2,45928.87583275463,45691.79645335648
2025-11,2527 Speech Professionals and Audiologists,85,3,45931.309552858795,45632.57308457176
2025-11,2524 Occupational Therapists,75,33,45749.701184606485,45281.85201084491
2025-11,2524 Occupational Therapists,80,24,45959.73262141204,45415.64481373843
2025-11,2524 Occupational Therapists,90,5,45937.4844681713,45623.797840706015
2025-11,2524 Occupational Therapists,85,9,45967.59849579861,45604.67029383102
2025-11,2346 Medical Laboratory Scientists,95,2,45971.2022212963,45692.64342175926
2025-11,2346 Medical Laboratory Scientists,90,5,45974.325931053245,45632.606665625004
2025-11,2346 Medical Laboratory Scientists,85,11,45860.58375138889,45622.74140100695
2025-11,2346 Medical Laboratory Scientists,100,1,45738.429933252315,45738.429933252315
2025-11,2415 Special Education Teachers,75,3,45509.586891238425,45357.713473958334
2025-11,2415 Special Education Teachers,80,1,45930.988442939815,45930.988442939815
2025-11,2723 Psychologists,75,3,45739.864027118056,45677.74093475695
2025-11,2723 Psychologists,80,26,45973.764990972224,45278.42569684028
2025-11,2723 Psychologists,95,1,45573.482724305555,45573.482724305555
2025-11,2723 Psychologists,90,2,45901.937874537034,45668.683554166666
2025-11,2723 Psychologists,85,9,45971.52084528935,45624.58742511574
2025-11,2541 Midwives,75,2,45538.453994131945,45379.57089189815
2025-11,2541 Midwives,80,10,45952.50961689815,45371.40026628472
2025-11,2541 Midwives,85,3,45973.7498025463,45758.03449791667
2025-11,3341 Plumbers,65,19,45943.52710165509,45566.70122418982
2025-11,3341 Plumbers,75,6,45974.099113923614,45760.92682769676
2025-11,3341 Plumbers,70,12,45974.35990509259,45644.70499278935
2025-11,3341 Plumbers,80,5,45938.90570038195,45634.18869548611
2025-11,3341 Plumbers,95,1,45899.02118888889,45899.02118888889
2025-11,3341 Plumbers,85,2,45765.26180355324,45646.467585300925
2025-11,3991 Boat Builders and Shipwrights,90,1,45671.69912986111,45671.69912986111
2025-11,2533 Internal Medicine Specialists,80,9,45927.955298761575,45537.63202827546
2025-11,2533 Internal Medicine Specialists,90,2,45723.93744618056,45659.06237673611
2025-11,3332 Plasterers,65,2,45903.02903237269,45547.025253125
2025-11,3334 Wall and Floor Tilers,65,27,45960.50186365741,45525.99121828704
2025-11,3334 Wall and Floor Tilers,75,2,45933.677537118056,45616.63890038194
2025-11,3334 Wall and Floor Tilers,70,9,45954.68530795139,45576.82630231482
2025-11,3211 Automotive Electricians,85,1,45387.38418136574,45387.38418136574
2025-11,2534 Psychiatrists,75,1,45720.607917974536,45720.607917974536
2025-11,2534 Psychiatrists,80,2,45777.30400917824,45755.88628900463
2025-11,2534 Psychiatrists,85,1,45767.88348758102,45767.88348758102
2025-11,2514 Optometrists and Orthoptists,75,1,45351.6464934838,45351.6464934838
2025-11,2514 Optometrists and Orthoptists,80,1,45960.56926484954,45960.56926484954
2025-11,2535 Surgeons,75,1,45327.9687253125,45327.9687253125
2025-11,2535 Surgeons,80,1,45914.91133495371,45914.91133495371
2025-11,2535 Surgeons,85,1,45710.808995405096,45710.808995405096
2025-11,2526 Podiatrists,75,3,45715.56485138889,45631.56282658565
2025-11,2526 Podiatrists,80,1,45567.2283962963,45567.2283962963
